# Reordered matrix from pam250.dat.old
#
# This matrix was produced by "pam" Version 1.0.7 [13-Aug-03]
#
# PAM 250 substitution matrix, scale = ln(2)/3 = 0.231049
#
# Expected score = -0.844, Entropy = 0.354 bits
#
# Lowest score = -8, Highest score = 17
#
     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00
     10.00     10.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00
     10.00      2.00      2.00      0.00     -2.00      0.00      0.00     -3.00      1.00     -1.00     -1.00     -1.00     -2.00     -1.00      0.00      1.00      0.00     -2.00      1.00      1.00      0.00     -6.00      0.00     -3.00      0.00
     10.00      2.00      0.00      3.00     -4.00      3.00      3.00     -4.00      0.00      1.00     -2.00      1.00     -3.00     -2.00      2.00     -1.00      1.00     -1.00      0.00      0.00     -2.00     -5.00     -1.00     -3.00      2.00
     10.00      2.00     -2.00     -4.00     12.00     -5.00     -5.00     -4.00     -3.00     -3.00     -2.00     -5.00     -6.00     -5.00     -4.00     -3.00     -5.00     -4.00      0.00     -2.00     -2.00     -8.00     -3.00      0.00     -5.00
     10.00      2.00      0.00      3.00     -5.00      4.00      3.00     -6.00      1.00      1.00     -2.00      0.00     -4.00     -3.00      2.00     -1.00      2.00     -1.00      0.00      0.00     -2.00     -7.00     -1.00     -4.00      3.00
     10.00      2.00      0.00      3.00     -5.00      3.00      4.00     -5.00      0.00      1.00     -2.00      0.00     -3.00     -2.00      1.00     -1.00      2.00     -1.00      0.00      0.00     -2.00     -7.00     -1.00     -4.00      3.00
     10.00      2.00     -3.00     -4.00     -4.00     -6.00     -5.00      9.00     -5.00     -2.00      1.00     -5.00      2.00      0.00     -3.00     -5.00     -5.00     -4.00     -3.00     -3.00     -1.00      0.00     -2.00      7.00     -5.00
     10.00      2.00      1.00      0.00     -3.00      1.00      0.00     -5.00      5.00     -2.00     -3.00     -2.00     -4.00     -3.00      0.00      0.00     -1.00     -3.00      1.00      0.00     -1.00     -7.00     -1.00     -5.00      0.00
     10.00      2.00     -1.00      1.00     -3.00      1.00      1.00     -2.00     -2.00      6.00     -2.00      0.00     -2.00     -2.00      2.00      0.00      3.00      2.00     -1.00     -1.00     -2.00     -3.00     -1.00      0.00      2.00
     10.00      2.00     -1.00     -2.00     -2.00     -2.00     -2.00      1.00     -3.00     -2.00      5.00     -2.00      2.00      2.00     -2.00     -2.00     -2.00     -2.00     -1.00      0.00      4.00     -5.00     -1.00     -1.00     -2.00
     10.00      2.00     -1.00      1.00     -5.00      0.00      0.00     -5.00     -2.00      0.00     -2.00      5.00     -3.00      0.00      1.00     -1.00      1.00      3.00      0.00      0.00     -2.00     -3.00     -1.00     -4.00      0.00
     10.00      2.00     -2.00     -3.00     -6.00     -4.00     -3.00      2.00     -4.00     -2.00      2.00     -3.00      6.00      4.00     -3.00     -3.00     -2.00     -3.00     -3.00     -2.00      2.00     -2.00     -1.00     -1.00     -3.00
     10.00      2.00     -1.00     -2.00     -5.00     -3.00     -2.00      0.00     -3.00     -2.00      2.00      0.00      4.00      6.00     -2.00     -2.00     -1.00      0.00     -2.00     -1.00      2.00     -4.00     -1.00     -2.00     -2.00
     10.00      2.00      0.00      2.00     -4.00      2.00      1.00     -3.00      0.00      2.00     -2.00      1.00     -3.00     -2.00      2.00      0.00      1.00      0.00      1.00      0.00     -2.00     -4.00      0.00     -2.00      1.00
     10.00      2.00      1.00     -1.00     -3.00     -1.00     -1.00     -5.00      0.00      0.00     -2.00     -1.00     -3.00     -2.00      0.00      6.00      0.00      0.00      1.00      0.00     -1.00     -6.00     -1.00     -5.00      0.00
     10.00      2.00      0.00      1.00     -5.00      2.00      2.00     -5.00     -1.00      3.00     -2.00      1.00     -2.00     -1.00      1.00      0.00      4.00      1.00     -1.00     -1.00     -2.00     -5.00     -1.00     -4.00      3.00
     10.00      2.00     -2.00     -1.00     -4.00     -1.00     -1.00     -4.00     -3.00      2.00     -2.00      3.00     -3.00      0.00      0.00      0.00      1.00      6.00      0.00     -1.00     -2.00      2.00     -1.00     -4.00      0.00
     10.00      2.00      1.00      0.00      0.00      0.00      0.00     -3.00      1.00     -1.00     -1.00      0.00     -3.00     -2.00      1.00      1.00     -1.00      0.00      2.00      1.00     -1.00     -2.00      0.00     -3.00      0.00
     10.00      2.00      1.00      0.00     -2.00      0.00      0.00     -3.00      0.00     -1.00      0.00      0.00     -2.00     -1.00      0.00      0.00     -1.00     -1.00      1.00      3.00      0.00     -5.00      0.00     -3.00     -1.00
     10.00      2.00      0.00     -2.00     -2.00     -2.00     -2.00     -1.00     -1.00     -2.00      4.00     -2.00      2.00      2.00     -2.00     -1.00     -2.00     -2.00     -1.00      0.00      4.00     -6.00     -1.00     -2.00     -2.00
     10.00      2.00     -6.00     -5.00     -8.00     -7.00     -7.00      0.00     -7.00     -3.00     -5.00     -3.00     -2.00     -4.00     -4.00     -6.00     -5.00      2.00     -2.00     -5.00     -6.00     17.00     -4.00      0.00     -6.00
     10.00      2.00      0.00     -1.00     -3.00     -1.00     -1.00     -2.00     -1.00     -1.00     -1.00     -1.00     -1.00     -1.00      0.00     -1.00     -1.00     -1.00      0.00      0.00     -1.00     -4.00     -1.00     -2.00     -1.00
     10.00      2.00     -3.00     -3.00      0.00     -4.00     -4.00      7.00     -5.00      0.00     -1.00     -4.00     -1.00     -2.00     -2.00     -5.00     -4.00     -4.00     -3.00     -3.00     -2.00      0.00     -2.00     10.00     -4.00
     10.00      2.00      0.00      2.00     -5.00      3.00      3.00     -5.00      0.00      2.00     -2.00      0.00     -3.00     -2.00      1.00      0.00      3.00      0.00      0.00     -1.00     -2.00     -6.00     -1.00     -4.00      3.00
